transaction_id,customer_id,transaction_timestamp,product_id,product_name,category,quantity,unit_price,total_amount,payment_method,card_number,store_id,store_city,order_status,ingestion_timestamp,pipeline_run_id
TXN007581,CUST0708,2026-04-05 02:22:16,P024,Dumbbells,Sports,2,3770,7540,Debit Card,4887147675346919.0,STR006,Kolkata,Returned,2026-07-02 17:20:57,75971a34
TXN007582,CUST0708,2026-05-14 23:21:55,P033,SQL Guide,Books,3,852,2556,Debit Card,374982465546866.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34
TXN007583,CUST0708,2024-07-03 11:04:05,P038,Toy Car,Toys,1,892,892,Cash,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34
TXN007584,CUST0708,2026-05-12 15:46:41,P021,Cricket Bat,Sports,3,5657,16971,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN007585,CUST0708,2025-04-07 14:33:55,P013,Cooking Oil,Grocery,1,842,842,UPI,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34
TXN007586,CUST0708,2026-02-10 10:54:46,P011,Rice,Grocery,1,64,64,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN007587,CUST0708,2025-09-30 01:59:12,P011,Rice,Grocery,4,140,560,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34
TXN007588,CUST0708,2025-05-22 09:27:43,P018,Water Bottle,Home & Kitchen,4,314,1256,Credit Card,36051425473817.0,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34
TXN007589,CUST0708,2024-09-25 05:14:15,P028,Perfume,Beauty,3,4833,14499,Credit Card,6526736543514617.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN007590,CUST0708,2025-05-08 20:31:39,P033,SQL Guide,Books,4,725,2900,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34
TXN007591,CUST0709,2026-04-14 07:00:56,P039,Teddy Bear,Toys,3,637,1911,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34
TXN007592,CUST0709,2024-12-23 00:13:26,P001,Laptop,Electronics,5,44427,222135,Cash,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34
TXN007593,CUST0709,2025-01-06 10:03:45,P036,Puzzle,Toys,2,745,1490,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34
TXN007594,CUST0709,2025-12-19 20:21:23,P003,Tablet,Electronics,2,38725,77450,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34
TXN007595,CUST0710,2025-04-02 13:17:51,P037,Building Blocks,Toys,5,2303,11515,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN007596,CUST0710,2026-07-02 11:16:52,P004,Smartwatch,Electronics,2,7152,14304,Net Banking,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN007597,CUST0710,2025-06-01 18:34:55,P013,Cooking Oil,Grocery,5,420,2100,Debit Card,4577373374860712.0,STR010,Lucknow,Returned,2026-07-02 17:20:57,75971a34
TXN007598,CUST0710,2025-09-14 22:48:16,P031,Novel,Books,2,781,1562,Credit Card,180095916989561.0,STR003,Bengaluru,Returned,2026-07-02 17:20:57,75971a34
TXN007599,CUST0710,2025-12-01 08:33:42,P002,Smartphone,Electronics,5,59461,297305,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN007600,CUST0710,2025-05-06 19:28:18,P022,Football,Sports,5,366,1830,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34
TXN007601,CUST0710,2026-04-11 19:43:26,P037,Building Blocks,Toys,4,3405,13620,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN007602,CUST0710,2025-05-05 00:56:35,P029,Sunscreen,Beauty,2,1864,3728,UPI,,STR006,Kolkata,Returned,2026-07-02 17:20:57,75971a34
TXN007603,CUST0710,2026-04-23 13:37:51,P004,Smartwatch,Electronics,2,3116,6232,Cash,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN007604,CUST0710,2026-02-24 03:43:23,P002,Smartphone,Electronics,2,42450,84900,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN007605,CUST0710,2024-09-03 17:55:31,P011,Rice,Grocery,5,76,380,Debit Card,4654572803530145.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN007606,CUST0710,2025-11-07 12:43:37,P012,Wheat Flour,Grocery,2,50,100,Cash,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN007607,CUST0710,2024-12-25 05:12:12,P005,Headphones,Electronics,3,5934,17802,Cash,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34
TXN007608,CUST0710,2026-06-10 18:10:39,P004,Smartwatch,Electronics,3,4098,12294,Credit Card,639087150913.0,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34
TXN007609,CUST0710,2024-08-17 20:12:22,P007,Jeans,Clothing,3,3260,9780,Debit Card,213177060401600.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN007610,CUST0710,2025-03-02 16:38:34,P037,Building Blocks,Toys,5,1343,6715,Credit Card,676144653869.0,STR006,Kolkata,Returned,2026-07-02 17:20:57,75971a34
TXN007611,CUST0710,2025-06-09 21:55:10,P002,Smartphone,Electronics,2,28086,56172,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN007612,CUST0710,2024-09-27 01:15:57,P032,Python Programming,Books,3,619,1857,Credit Card,4717736178151788.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN007613,CUST0710,2025-05-04 21:57:14,P029,Sunscreen,Beauty,5,931,4655,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34
TXN007614,CUST0710,2026-06-18 20:12:32,P025,Running Shoes,Sports,4,8975,35900,Debit Card,4064551031919.0,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN007615,CUST0710,2025-12-18 23:02:32,P031,Novel,Books,3,386,1158,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN007616,CUST0710,2025-02-02 16:05:24,P020,Dining Set,Home & Kitchen,3,5795,17385,UPI,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34
TXN007617,CUST0710,2024-07-23 00:06:36,P013,Cooking Oil,Grocery,3,271,813,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN007618,CUST0710,2026-04-18 09:23:06,P004,Smartwatch,Electronics,3,15777,47331,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN007619,CUST0711,2025-05-17 23:12:01,P037,Building Blocks,Toys,5,1496,7480,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN007620,CUST0711,2026-01-22 09:56:43,P023,Yoga Mat,Sports,3,883,2649,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN007621,CUST0711,2024-10-18 09:22:14,P039,Teddy Bear,Toys,2,1407,2814,Debit Card,344022916476541.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN007622,CUST0711,2026-01-24 03:39:22,P020,Dining Set,Home & Kitchen,1,23847,23847,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN007623,CUST0712,2024-11-23 23:18:24,P005,Headphones,Electronics,1,5942,5942,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34
TXN007624,CUST0712,2026-01-02 08:46:12,P034,Data Science Handbook,Books,3,1001,3003,Cash,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34
TXN007625,CUST0712,2024-07-12 11:13:47,P007,Jeans,Clothing,4,1607,6428,Credit Card,6011674521407342.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34
TXN007626,CUST0712,2026-01-12 15:03:57,P020,Dining Set,Home & Kitchen,1,16985,16985,Credit Card,36739353289987.0,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34
TXN007627,CUST0712,2026-04-09 22:52:22,P024,Dumbbells,Sports,1,9514,9514,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN007628,CUST0712,2024-12-31 17:10:29,P002,Smartphone,Electronics,3,60405,181215,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34
TXN007629,CUST0712,2024-09-01 23:57:30,P003,Tablet,Electronics,5,33114,165570,Net Banking,,STR006,Kolkata,Returned,2026-07-02 17:20:57,75971a34
TXN007630,CUST0712,2025-12-25 03:24:39,P019,Vacuum Cleaner,Home & Kitchen,5,12911,64555,UPI,,STR010,Lucknow,Returned,2026-07-02 17:20:57,75971a34
TXN007631,CUST0712,2025-07-22 02:59:24,P019,Vacuum Cleaner,Home & Kitchen,1,15947,15947,Debit Card,676160681448.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN007632,CUST0712,2025-10-28 08:48:06,P013,Cooking Oil,Grocery,5,134,670,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN007633,CUST0712,2026-05-11 20:31:36,P012,Wheat Flour,Grocery,5,54,270,UPI,,STR005,Chennai,Returned,2026-07-02 17:20:57,75971a34
TXN007634,CUST0712,2025-12-25 12:41:34,P023,Yoga Mat,Sports,4,822,3288,Cash,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34
TXN007635,CUST0712,2026-03-12 23:59:12,P028,Perfume,Beauty,5,4134,20670,Debit Card,3543760173643674.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN007636,CUST0712,2025-03-07 09:44:26,P007,Jeans,Clothing,2,2250,4500,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN007637,CUST0712,2026-04-26 21:42:37,P007,Jeans,Clothing,5,2412,12060,UPI,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34
TXN007638,CUST0713,2025-02-03 14:40:28,P018,Water Bottle,Home & Kitchen,3,306,918,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN007639,CUST0713,2026-01-18 18:54:13,P019,Vacuum Cleaner,Home & Kitchen,1,12836,12836,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN007640,CUST0713,2025-03-19 21:39:44,P004,Smartwatch,Electronics,3,16160,48480,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN007641,CUST0713,2025-08-20 23:34:41,P018,Water Bottle,Home & Kitchen,1,843,843,Debit Card,30008558375744.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34
TXN007642,CUST0713,2026-01-04 09:19:25,P021,Cricket Bat,Sports,1,3807,3807,Credit Card,4941315311959353.0,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN007643,CUST0713,2025-09-17 08:02:57,P031,Novel,Books,5,889,4445,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN007644,CUST0713,2024-10-21 07:40:20,P013,Cooking Oil,Grocery,4,330,1320,Debit Card,6011033109160858.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN007645,CUST0713,2025-02-13 06:04:59,P033,SQL Guide,Books,5,607,3035,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN007646,CUST0713,2025-12-12 12:08:46,P034,Data Science Handbook,Books,2,1647,3294,Debit Card,376377585694845.0,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34
TXN007647,CUST0713,2025-06-26 12:53:09,P038,Toy Car,Toys,4,1867,7468,Credit Card,4491816495922889.0,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34
TXN007648,CUST0713,2024-10-04 10:56:03,P037,Building Blocks,Toys,1,2531,2531,Credit Card,4725349422971272.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34
TXN007649,CUST0714,2024-10-29 05:45:47,P006,T-Shirt,Clothing,2,577,1154,Credit Card,3540999332054356.0,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34
TXN007650,CUST0714,2025-05-27 11:11:54,P039,Teddy Bear,Toys,4,2833,11332,Debit Card,4450889296309407.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34
TXN007651,CUST0714,2025-12-11 02:27:08,P027,Shampoo,Beauty,3,557,1671,Credit Card,5353159759219294.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN007652,CUST0714,2025-07-30 09:52:50,P008,Jacket,Clothing,5,5022,25110,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN007653,CUST0714,2025-03-09 14:38:45,P008,Jacket,Clothing,1,4323,4323,Credit Card,373964082953726.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34
TXN007654,CUST0714,2024-08-28 04:41:59,P036,Puzzle,Toys,3,341,1023,Credit Card,4047652799351353.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34
TXN007655,CUST0714,2025-01-05 07:04:16,P028,Perfume,Beauty,5,2414,12070,Cash,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN007656,CUST0714,2025-12-09 23:50:05,P013,Cooking Oil,Grocery,3,276,828,Debit Card,4756737889207.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34
TXN007657,CUST0715,2024-11-17 19:04:16,P007,Jeans,Clothing,2,2027,4054,Debit Card,639036789712.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN007658,CUST0715,2025-05-13 18:30:52,P022,Football,Sports,3,2493,7479,UPI,,STR009,Jaipur,Returned,2026-07-02 17:20:57,75971a34
TXN007659,CUST0715,2024-07-12 13:26:27,P003,Tablet,Electronics,2,58769,117538,Debit Card,4.884966106486529e+18,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34
TXN007660,CUST0715,2025-05-26 15:06:40,P009,Hoodie,Clothing,3,1908,5724,Credit Card,344354438392546.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34
TXN007661,CUST0715,2026-05-30 19:22:07,P011,Rice,Grocery,4,124,496,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN007662,CUST0715,2025-11-17 05:34:47,P004,Smartwatch,Electronics,3,5970,17910,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN007663,CUST0715,2026-01-13 08:37:34,P005,Headphones,Electronics,4,12642,50568,Credit Card,4982238851934034.0,STR006,Kolkata,Returned,2026-07-02 17:20:57,75971a34
TXN007664,CUST0715,2024-11-08 04:14:18,P002,Smartphone,Electronics,4,40442,161768,Credit Card,3562567658533296.0,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN007665,CUST0715,2025-10-12 15:25:04,P037,Building Blocks,Toys,5,2091,10455,Credit Card,4.217054491320604e+18,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN007666,CUST0716,2025-06-10 13:44:02,P007,Jeans,Clothing,5,1446,7230,Credit Card,4617557926791043.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN007667,CUST0717,2024-07-10 22:32:31,P022,Football,Sports,2,428,856,UPI,,STR010,Lucknow,Returned,2026-07-02 17:20:57,75971a34
TXN007668,CUST0717,2026-03-05 21:51:41,P019,Vacuum Cleaner,Home & Kitchen,1,13789,13789,Credit Card,4777348632246738.0,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34
TXN007669,CUST0717,2025-01-06 19:35:27,P028,Perfume,Beauty,5,3716,18580,Cash,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN007670,CUST0717,2026-03-20 18:37:00,P012,Wheat Flour,Grocery,1,337,337,Net Banking,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN007671,CUST0717,2024-10-28 17:03:07,P034,Data Science Handbook,Books,3,1103,3309,Debit Card,213146123072187.0,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34
TXN007672,CUST0718,2025-03-06 23:37:52,P009,Hoodie,Clothing,4,3676,14704,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34
TXN007673,CUST0718,2026-03-06 04:57:34,P011,Rice,Grocery,3,426,1278,Credit Card,3558557152746334.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN007674,CUST0718,2026-04-22 12:58:37,P036,Puzzle,Toys,1,916,916,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34
TXN007675,CUST0718,2025-12-23 09:53:48,P001,Laptop,Electronics,3,42833,128499,Credit Card,4483403186682823.0,STR004,Hyderabad,Returned,2026-07-02 17:20:57,75971a34
TXN007676,CUST0718,2025-01-06 19:26:44,P029,Sunscreen,Beauty,4,1171,4684,Cash,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN007677,CUST0718,2025-12-02 00:08:01,P019,Vacuum Cleaner,Home & Kitchen,2,9792,19584,Cash,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34
TXN007678,CUST0718,2025-10-25 08:50:18,P018,Water Bottle,Home & Kitchen,3,480,1440,Credit Card,30395935359032.0,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34
TXN007679,CUST0718,2025-12-17 10:45:24,P036,Puzzle,Toys,5,1147,5735,Cash,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34
TXN007680,CUST0718,2025-11-24 00:48:00,P013,Cooking Oil,Grocery,4,967,3868,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN007681,CUST0718,2026-05-16 19:06:09,P034,Data Science Handbook,Books,1,1009,1009,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN007682,CUST0718,2026-06-29 04:27:48,P024,Dumbbells,Sports,5,1027,5135,Debit Card,4768586793521.0,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34
TXN007683,CUST0718,2025-08-08 14:55:46,P002,Smartphone,Electronics,2,22650,45300,Credit Card,580071978044.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN007684,CUST0719,2024-08-24 04:50:11,P008,Jacket,Clothing,1,1953,1953,Debit Card,3569949152723768.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34
TXN007685,CUST0719,2024-08-05 04:25:32,P035,Biography,Books,3,742,2226,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34
TXN007686,CUST0719,2025-09-25 22:57:32,P001,Laptop,Electronics,4,68694,274776,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN007687,CUST0719,2025-11-10 04:36:35,P007,Jeans,Clothing,1,2444,2444,Debit Card,4041617861944936.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN007688,CUST0719,2026-02-19 03:39:47,P035,Biography,Books,3,1038,3114,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN007689,CUST0719,2025-05-29 16:24:46,P035,Biography,Books,3,919,2757,Cash,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34
TXN007690,CUST0719,2024-10-19 16:39:39,P029,Sunscreen,Beauty,2,638,1276,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN007691,CUST0719,2025-04-22 09:09:05,P031,Novel,Books,1,456,456,Debit Card,4486216676295352.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34
TXN007692,CUST0719,2025-01-06 16:28:22,P007,Jeans,Clothing,3,2876,8628,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN007693,CUST0720,2026-01-07 14:56:26,P023,Yoga Mat,Sports,5,606,3030,Credit Card,3527272124247621.0,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34
TXN007694,CUST0720,2024-08-08 19:27:29,P039,Teddy Bear,Toys,1,598,598,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN007695,CUST0720,2025-04-17 05:50:21,P002,Smartphone,Electronics,2,23933,47866,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN007696,CUST0720,2026-01-17 13:02:50,P001,Laptop,Electronics,4,72685,290740,Debit Card,4522436788190855.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34
TXN007697,CUST0720,2026-04-25 15:46:11,P015,Tea,Grocery,2,428,856,Cash,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34
TXN007698,CUST0720,2026-04-27 14:50:12,P017,Cookware Set,Home & Kitchen,2,9762,19524,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34
TXN007699,CUST0720,2026-05-08 17:28:36,P009,Hoodie,Clothing,3,2541,7623,Net Banking,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34
TXN007700,CUST0720,2026-05-12 23:10:38,P034,Data Science Handbook,Books,2,1437,2874,Net Banking,,STR005,Chennai,Returned,2026-07-02 17:20:57,75971a34
TXN007701,CUST0720,2026-05-11 21:15:13,P010,Sneakers,Clothing,3,6155,18465,Credit Card,30067791066338.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN007702,CUST0720,2026-06-16 13:37:01,P039,Teddy Bear,Toys,3,521,1563,Credit Card,6011191840208368.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN007703,CUST0720,2026-06-22 13:13:38,P001,Laptop,Electronics,3,89158,267474,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN007704,CUST0720,2024-10-17 17:01:50,P033,SQL Guide,Books,5,376,1880,Debit Card,4043352836510.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34
TXN007705,CUST0720,2026-05-20 01:53:09,P007,Jeans,Clothing,2,1804,3608,Debit Card,349429409507051.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN007706,CUST0720,2026-03-04 06:29:30,P002,Smartphone,Electronics,4,17619,70476,Cash,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34
TXN007707,CUST0721,2024-11-24 11:07:39,P015,Tea,Grocery,5,756,3780,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34
TXN007708,CUST0721,2025-01-29 11:02:57,P022,Football,Sports,5,1609,8045,Credit Card,3592437379655436.0,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34
TXN007709,CUST0721,2024-11-09 17:38:27,P011,Rice,Grocery,4,142,568,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN007710,CUST0721,2025-10-20 17:34:25,P031,Novel,Books,4,941,3764,Debit Card,5501327249997008.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34
TXN007711,CUST0722,2025-01-17 14:28:55,P024,Dumbbells,Sports,1,3083,3083,Credit Card,345124671509042.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN007712,CUST0722,2025-04-20 05:13:26,P014,Sugar,Grocery,5,180,900,Cash,,STR010,Lucknow,Returned,2026-07-02 17:20:57,75971a34
TXN007713,CUST0722,2025-06-20 10:10:47,P002,Smartphone,Electronics,3,69862,209586,Debit Card,3591292071524294.0,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34
TXN007714,CUST0722,2024-12-29 09:33:52,P007,Jeans,Clothing,1,3238,3238,Net Banking,,STR008,Ahmedabad,Returned,2026-07-02 17:20:57,75971a34
TXN007715,CUST0722,2025-08-31 04:28:29,P026,Face Wash,Beauty,3,153,459,Debit Card,6011479857032718.0,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34
TXN007716,CUST0722,2025-10-19 06:26:25,P013,Cooking Oil,Grocery,4,420,1680,Cash,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34
TXN007717,CUST0722,2025-03-05 05:11:18,P014,Sugar,Grocery,2,105,210,Debit Card,4612944370806.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN007718,CUST0722,2024-09-23 01:30:14,P013,Cooking Oil,Grocery,2,552,1104,Net Banking,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN007719,CUST0722,2025-07-26 23:43:09,P039,Teddy Bear,Toys,1,2332,2332,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34
TXN007720,CUST0722,2025-04-09 06:38:28,P001,Laptop,Electronics,1,54556,54556,Credit Card,376502599267839.0,STR006,Kolkata,Cancelled,2026-07-02 17:20:57,75971a34
TXN007721,CUST0722,2024-08-05 21:02:47,P003,Tablet,Electronics,5,57569,287845,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34
TXN007722,CUST0723,2026-01-29 04:52:21,P012,Wheat Flour,Grocery,5,384,1920,Debit Card,30120495415556.0,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34
TXN007723,CUST0723,2025-08-27 23:23:22,P021,Cricket Bat,Sports,3,3411,10233,Credit Card,4.4820193687853507e+18,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN007724,CUST0723,2025-12-30 22:17:12,P015,Tea,Grocery,5,85,425,Cash,,STR001,Delhi,Cancelled,2026-07-02 17:20:57,75971a34
TXN007725,CUST0723,2026-02-14 11:20:05,P037,Building Blocks,Toys,1,3402,3402,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN007726,CUST0723,2024-11-26 00:08:15,P019,Vacuum Cleaner,Home & Kitchen,1,5022,5022,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN007727,CUST0723,2025-04-22 00:57:43,P004,Smartwatch,Electronics,5,6704,33520,Cash,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34
TXN007728,CUST0723,2025-07-21 07:28:31,P039,Teddy Bear,Toys,3,1264,3792,Credit Card,4.569750739926265e+18,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN007729,CUST0723,2025-06-23 04:17:01,P009,Hoodie,Clothing,5,883,4415,Credit Card,3543089294993077.0,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34
TXN007730,CUST0723,2025-11-28 02:23:37,P019,Vacuum Cleaner,Home & Kitchen,4,8781,35124,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34
TXN007731,CUST0723,2024-12-29 06:54:40,P009,Hoodie,Clothing,1,3816,3816,Net Banking,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34
TXN007732,CUST0723,2026-01-11 16:34:44,P001,Laptop,Electronics,3,70534,211602,Net Banking,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34
TXN007733,CUST0723,2024-07-19 22:56:31,P017,Cookware Set,Home & Kitchen,2,7248,14496,Credit Card,213192640110183.0,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34
TXN007734,CUST0723,2025-08-04 15:25:01,P040,Board Game,Toys,3,3095,9285,Debit Card,3572622451287158.0,STR004,Hyderabad,Returned,2026-07-02 17:20:57,75971a34
TXN007735,CUST0723,2025-02-24 06:47:05,P039,Teddy Bear,Toys,1,474,474,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN007736,CUST0723,2025-03-17 23:29:29,P015,Tea,Grocery,2,292,584,Debit Card,630445989803.0,STR009,Jaipur,Cancelled,2026-07-02 17:20:57,75971a34
TXN007737,CUST0723,2024-09-20 16:57:40,P038,Toy Car,Toys,3,1945,5835,UPI,,STR008,Ahmedabad,Cancelled,2026-07-02 17:20:57,75971a34
TXN007738,CUST0723,2025-09-26 21:56:59,P026,Face Wash,Beauty,3,690,2070,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
