customer_id,full_name,email,phone,address,city,state,postal_code,date_of_birth,gender,registration_date,loyalty_tier,ingestion_timestamp,pipeline_run_id
CUST0454,P***** G****,ba**********@example.org,XXXXXX6014,REDACTED,Delhi,Delhi,962915,1975-01-09,Male,2023-11-28,Gold,2026-07-02 16:18:55,6c59e737
CUST0455,N*** D***,qa*****@example.com,XXXXXX8252,REDACTED,Chennai,Tamil Nadu,738372,2002-07-05,Male,2023-06-04,Platinum,2026-07-02 16:18:55,6c59e737
CUST0456,E***** M***,br******@example.org,XXXXXX3117,REDACTED,Ahmedabad,Gujarat,36812,1971-08-11,Male,2022-09-02,Silver,2026-07-02 16:18:55,6c59e737
CUST0457,F**** C**********,za******@example.com,XXXXXX1231,REDACTED,Ahmedabad,Gujarat,303618,1982-06-08,Male,2021-09-20,Platinum,2026-07-02 16:18:55,6c59e737
CUST0458,T**** B*****,vi********@example.com,XXXXXX9436,REDACTED,Chennai,Tamil Nadu,833162,2001-07-24,Male,2025-11-10,Gold,2026-07-02 16:18:55,6c59e737
CUST0459,G****** R**,zs********@example.net,XXXXXX8070,REDACTED,Delhi,Delhi,453636,1945-09-05,Female,2024-10-09,Silver,2026-07-02 16:18:55,6c59e737
CUST0460,D**** B**,ad******@example.net,XXXXXX8932,REDACTED,Chennai,Tamil Nadu,220475,1993-04-13,Female,2021-08-27,Bronze,2026-07-02 16:18:55,6c59e737
CUST0461,Z***** W****,ij****@example.com,XXXXXX6688,REDACTED,Chennai,Tamil Nadu,700663,2005-02-17,Female,2024-03-12,Bronze,2026-07-02 16:18:55,6c59e737
CUST0462,G******* R************,ta*********@example.com,XXXXXX3596,REDACTED,Jaipur,Rajasthan,908229,1959-09-13,Other,2022-09-01,Silver,2026-07-02 16:18:55,6c59e737
CUST0463,S******** C********,kk***@example.net,XXXXXX9052,REDACTED,Ahmedabad,Gujarat,546916,1999-04-01,Male,2024-05-14,Silver,2026-07-02 16:18:55,6c59e737
CUST0464,O****** M********,ag***********@example.net,XXXXXX2305,REDACTED,Ahmedabad,Gujarat,724438,1991-09-25,Female,2025-01-17,Gold,2026-07-02 16:18:55,6c59e737
CUST0465,K**** N***,te***********@example.org,XXXXXX7744,REDACTED,Ahmedabad,Gujarat,925882,2005-03-12,Other,2024-09-19,Bronze,2026-07-02 16:18:55,6c59e737
CUST0466,B***** S*****,na*****@example.org,XXXXXX4826,REDACTED,Hyderabad,Telangana,954792,1948-04-06,Other,2023-10-08,Bronze,2026-07-02 16:18:55,6c59e737
CUST0467,A****** M****,wa******@example.net,XXXXXX7399,REDACTED,Delhi,Delhi,519655,2007-10-08,Male,2022-09-10,Bronze,2026-07-02 16:18:55,6c59e737
CUST0468,Y***** G***,he***********@example.net,XXXXXX1380,REDACTED,Lucknow,Uttar Pradesh,380377,1957-08-19,Female,2022-02-09,Bronze,2026-07-02 16:18:55,6c59e737
CUST0469,G****** N***,xa******@example.net,XXXXXX8022,REDACTED,Delhi,Delhi,68211,1966-12-29,Male,2021-07-21,Gold,2026-07-02 16:18:55,6c59e737
CUST0470,A***** W******,ow****@example.org,XXXXXX5613,REDACTED,Ahmedabad,Gujarat,354309,1960-06-19,Male,2024-05-26,Silver,2026-07-02 16:18:55,6c59e737
CUST0471,F**** R***,wz*******@example.com,XXXXXX8048,REDACTED,Jaipur,Rajasthan,225932,1997-11-27,Female,2023-12-25,Silver,2026-07-02 16:18:55,6c59e737
CUST0472,Y***** V****,ka***********@example.com,XXXXXX0702,REDACTED,Ahmedabad,Gujarat,495437,1991-04-09,Other,2023-12-18,Bronze,2026-07-02 16:18:55,6c59e737
CUST0473,D***** D******,ar******@example.org,XXXXXX6346,REDACTED,Kolkata,West Bengal,812551,1957-12-10,Other,2024-10-19,Gold,2026-07-02 16:18:55,6c59e737
CUST0474,F**** B*****,sr**********@example.com,XXXXXX8283,REDACTED,Jaipur,Rajasthan,582101,1975-07-09,Female,2023-12-13,Bronze,2026-07-02 16:18:55,6c59e737
CUST0475,G**** P****,ur****@example.org,XXXXXX4299,REDACTED,Kolkata,West Bengal,263593,1976-04-20,Other,2021-12-24,Bronze,2026-07-02 16:18:55,6c59e737
CUST0476,C****** K****,ha****@example.com,XXXXXX7036,REDACTED,Hyderabad,Telangana,828335,1957-01-17,Male,2025-07-14,Bronze,2026-07-02 16:18:55,6c59e737
CUST0477,A** K******,ek******@example.com,XXXXXX0637,REDACTED,Chennai,Tamil Nadu,297186,1993-08-26,Female,2024-08-04,Gold,2026-07-02 16:18:55,6c59e737
CUST0478,Z***** N***,sa******@example.net,XXXXXX5827,REDACTED,Bengaluru,Karnataka,857213,1961-04-13,Female,2024-03-09,Bronze,2026-07-02 16:18:55,6c59e737
CUST0479,M*** S****,pd***@example.net,XXXXXX9895,REDACTED,Pune,Maharashtra,476717,1974-03-26,Other,2024-11-22,Bronze,2026-07-02 16:18:55,6c59e737
CUST0480,G****** D****,mo********@example.net,XXXXXX9189,REDACTED,Lucknow,Uttar Pradesh,904794,1971-10-02,Other,2024-05-11,Bronze,2026-07-02 16:18:55,6c59e737
CUST0481,P****** H***,is****@example.org,XXXXXX8655,REDACTED,Mumbai,Maharashtra,416872,1960-03-26,Other,2023-11-25,Bronze,2026-07-02 16:18:55,6c59e737
CUST0482,W**** V********,jh*****@example.com,XXXXXX9185,REDACTED,Delhi,Delhi,779012,1988-10-03,Male,2024-09-24,Silver,2026-07-02 16:18:55,6c59e737
CUST0483,P***** N*********,na*********@example.net,XXXXXX6648,REDACTED,Bengaluru,Karnataka,972747,1973-04-12,Male,2025-08-31,Gold,2026-07-02 16:18:55,6c59e737
CUST0484,W******** S*******,ma***********@example.com,XXXXXX8365,REDACTED,Ahmedabad,Gujarat,813343,1979-12-25,Female,2023-01-24,Silver,2026-07-02 16:18:55,6c59e737
CUST0485,T******* M*******,da*****@example.net,XXXXXX4980,REDACTED,Bengaluru,Karnataka,395915,1989-01-31,Female,2023-10-15,Bronze,2026-07-02 16:18:55,6c59e737
CUST0486,B******* B***,fa*******@example.com,XXXXXX2986,REDACTED,Ahmedabad,Gujarat,976621,1978-04-09,Male,2023-11-29,Bronze,2026-07-02 16:18:55,6c59e737
CUST0487,M***** S*********,yj******@example.net,XXXXXX1385,REDACTED,Hyderabad,Telangana,968614,1970-11-11,Female,2022-06-01,Bronze,2026-07-02 16:18:55,6c59e737
CUST0488,Y***** S******,dh******@example.org,XXXXXX7776,REDACTED,Delhi,Delhi,130846,1976-03-25,Female,2026-01-20,Silver,2026-07-02 16:18:55,6c59e737
CUST0489,O**** A***,kr*******@example.org,XXXXXX5551,REDACTED,Hyderabad,Telangana,596797,2000-07-12,Other,2025-03-18,Bronze,2026-07-02 16:18:55,6c59e737
CUST0490,T***** B**************,oj****@example.com,XXXXXX0380,REDACTED,Pune,Maharashtra,521279,2000-11-05,Male,2024-05-13,Silver,2026-07-02 16:18:55,6c59e737
CUST0491,F**** T***,is******@example.org,XXXXXX1151,REDACTED,Bengaluru,Karnataka,364909,1989-10-31,Female,2025-06-18,Silver,2026-07-02 16:18:55,6c59e737
CUST0492,F****** K*****,ka***@example.net,XXXXXX3423,REDACTED,Lucknow,Uttar Pradesh,588513,1981-02-19,Other,2025-03-21,Gold,2026-07-02 16:18:55,6c59e737
CUST0493,A****** D****,wi**********@example.net,XXXXXX3064,REDACTED,Kolkata,West Bengal,323877,1974-04-14,Other,2022-11-04,Silver,2026-07-02 16:18:55,6c59e737
CUST0494,B***** R****,ik*******@example.net,XXXXXX1934,REDACTED,Ahmedabad,Gujarat,810540,1968-06-05,Other,2022-10-20,Bronze,2026-07-02 16:18:55,6c59e737
CUST0495,Q**** B*****,ir***@example.org,XXXXXX0394,REDACTED,Kolkata,West Bengal,831651,1949-06-04,Other,2024-01-12,Bronze,2026-07-02 16:18:55,6c59e737
CUST0496,J****** D****,ja****@example.net,XXXXXX5356,REDACTED,Pune,Maharashtra,596756,1947-09-11,Other,2024-07-30,Silver,2026-07-02 16:18:55,6c59e737
CUST0497,O****** B****,nt***@example.net,XXXXXX3795,REDACTED,Jaipur,Rajasthan,784947,1968-03-02,Female,2021-10-17,Gold,2026-07-02 16:18:55,6c59e737
CUST0498,S**** S**,em*****@example.net,XXXXXX8835,REDACTED,Bengaluru,Karnataka,463169,1988-08-16,Other,2025-10-08,Bronze,2026-07-02 16:18:55,6c59e737
CUST0499,R**** V*****,kd****@example.com,XXXXXX6595,REDACTED,Bengaluru,Karnataka,270037,1967-01-31,Male,2021-09-23,Silver,2026-07-02 16:18:55,6c59e737
CUST0500,P***** W***,la******@example.org,XXXXXX7847,REDACTED,Kolkata,West Bengal,941800,1959-09-28,Other,2022-08-11,Bronze,2026-07-02 16:18:55,6c59e737
CUST0501,A**** V*****,os****@example.org,XXXXXX7076,REDACTED,Kolkata,West Bengal,705919,1970-10-19,Male,2024-09-23,Bronze,2026-07-02 16:18:55,6c59e737
CUST0502,G****** P****,va**********@example.com,XXXXXX9905,REDACTED,Pune,Maharashtra,769828,1974-11-02,Male,2024-09-27,Gold,2026-07-02 16:18:55,6c59e737
CUST0503,A***** M****,hs****@example.org,XXXXXX0541,REDACTED,Ahmedabad,Gujarat,391664,1998-09-07,Male,2024-07-07,Silver,2026-07-02 16:18:55,6c59e737
CUST0504,A***** K***,lo*****@example.net,XXXXXX9111,REDACTED,Pune,Maharashtra,684072,1985-08-01,Female,2022-11-04,Bronze,2026-07-02 16:18:55,6c59e737
CUST0505,C******* K***,is****@example.com,XXXXXX6383,REDACTED,Ahmedabad,Gujarat,998639,1958-07-20,Other,2021-09-01,Gold,2026-07-02 16:18:55,6c59e737
CUST0506,L**** V****,ba***********@example.org,XXXXXX9737,REDACTED,Kolkata,West Bengal,746576,1972-09-17,Male,2022-04-15,Gold,2026-07-02 16:18:55,6c59e737
CUST0507,G**** M****,rn***@example.com,XXXXXX0343,REDACTED,Pune,Maharashtra,837875,1974-08-05,Other,2021-12-17,Gold,2026-07-02 16:18:55,6c59e737
CUST0508,L****** M*******,fs*****@example.net,XXXXXX6982,REDACTED,Hyderabad,Telangana,275302,2000-12-20,Female,2024-09-11,Silver,2026-07-02 16:18:55,6c59e737
CUST0509,C******** M*****,vk*****@example.net,XXXXXX3994,REDACTED,Delhi,Delhi,75236,1960-06-02,Other,2023-08-03,Bronze,2026-07-02 16:18:55,6c59e737
CUST0510,C******* Y****,ch**********@example.com,XXXXXX5700,REDACTED,Jaipur,Rajasthan,663287,1959-07-24,Male,2026-04-23,Bronze,2026-07-02 16:18:55,6c59e737
CUST0511,R***** P****,an*******@example.org,XXXXXX4796,REDACTED,Jaipur,Rajasthan,388079,1981-05-15,Male,2024-10-12,Bronze,2026-07-02 16:18:55,6c59e737
CUST0512,O**** P******,ba*******@example.org,XXXXXX8672,REDACTED,Kolkata,West Bengal,833773,1954-05-20,Female,2022-03-09,Bronze,2026-07-02 16:18:55,6c59e737
CUST0513,V***** S****,ra******@example.net,XXXXXX7906,REDACTED,Kolkata,West Bengal,462650,1971-03-24,Female,2026-03-28,Silver,2026-07-02 16:18:55,6c59e737
CUST0514,J**** G***,tu*****@example.net,XXXXXX6066,REDACTED,Pune,Maharashtra,519637,1969-01-21,Other,2025-04-13,Silver,2026-07-02 16:18:55,6c59e737
CUST0515,N***** N***,yr*****@example.net,XXXXXX5577,REDACTED,Mumbai,Maharashtra,543455,1977-06-18,Other,2024-10-12,Bronze,2026-07-02 16:18:55,6c59e737
CUST0516,A***** S****,or*********@example.com,XXXXXX0391,REDACTED,Ahmedabad,Gujarat,866990,2005-04-23,Male,2022-06-13,Bronze,2026-07-02 16:18:55,6c59e737
CUST0517,H***** V********,de********@example.net,XXXXXX6413,REDACTED,Kolkata,West Bengal,128577,1974-02-11,Female,2021-11-01,Bronze,2026-07-02 16:18:55,6c59e737
CUST0518,F**** N***,uk********@example.net,XXXXXX8226,REDACTED,Ahmedabad,Gujarat,850077,1963-02-18,Male,2025-09-28,Silver,2026-07-02 16:18:55,6c59e737
CUST0519,B******** T***,ra*******@example.com,XXXXXX7138,REDACTED,Delhi,Delhi,924915,1979-05-20,Male,2021-12-25,Gold,2026-07-02 16:18:55,6c59e737
CUST0520,A**** T**,bh*******@example.net,XXXXXX8808,REDACTED,Mumbai,Maharashtra,425767,1969-07-30,Male,2026-03-31,Platinum,2026-07-02 16:18:55,6c59e737
CUST0521,K**** P******,ve*********@example.org,XXXXXX1104,REDACTED,Hyderabad,Telangana,100005,2006-05-20,Male,2026-04-16,Silver,2026-07-02 16:18:55,6c59e737
CUST0522,I*** C********,pa********@example.com,XXXXXX4081,REDACTED,Pune,Maharashtra,162733,1949-06-15,Female,2023-03-12,Bronze,2026-07-02 16:18:55,6c59e737
CUST0523,J***** D***,an****@example.net,XXXXXX1194,REDACTED,Ahmedabad,Gujarat,326416,1949-11-22,Other,2022-07-15,Silver,2026-07-02 16:18:55,6c59e737
CUST0524,A****** B*****,ph***@example.net,XXXXXX5241,REDACTED,Mumbai,Maharashtra,252122,1959-02-13,Other,2023-06-02,Bronze,2026-07-02 16:18:55,6c59e737
CUST0525,V******* R**,ch**************@example.org,XXXXXX5511,REDACTED,Lucknow,Uttar Pradesh,45894,1946-11-30,Other,2025-01-29,Gold,2026-07-02 16:18:55,6c59e737
CUST0526,R***** R********,ka*******@example.org,XXXXXX0105,REDACTED,Bengaluru,Karnataka,107021,1982-02-05,Male,2024-02-20,Bronze,2026-07-02 16:18:55,6c59e737
CUST0527,E** N****,ns*****@example.net,XXXXXX7798,REDACTED,Bengaluru,Karnataka,940722,1973-01-02,Female,2026-04-09,Silver,2026-07-02 16:18:55,6c59e737
CUST0528,B****** V****,ba*******@example.net,XXXXXX8826,REDACTED,Ahmedabad,Gujarat,402219,1982-03-01,Other,2021-10-23,Bronze,2026-07-02 16:18:55,6c59e737
CUST0529,Y****** C*****,sa*******@example.com,XXXXXX6452,REDACTED,Kolkata,West Bengal,971963,1976-07-26,Other,2021-11-16,Bronze,2026-07-02 16:18:55,6c59e737
CUST0530,E***** B****,ke****@example.com,XXXXXX5014,REDACTED,Chennai,Tamil Nadu,840117,1952-04-03,Other,2025-09-01,Bronze,2026-07-02 16:18:55,6c59e737
CUST0531,Y****** J****,fi****@example.org,XXXXXX3128,REDACTED,Lucknow,Uttar Pradesh,244177,2003-11-21,Other,2024-01-22,Bronze,2026-07-02 16:18:55,6c59e737
CUST0532,R**** R**********,wg*****@example.com,XXXXXX0839,REDACTED,Kolkata,West Bengal,473088,1954-07-25,Male,2025-07-11,Bronze,2026-07-02 16:18:55,6c59e737
CUST0533,S***** C*****,ma******@example.org,XXXXXX9926,REDACTED,Hyderabad,Telangana,571625,1947-09-03,Male,2026-01-08,Bronze,2026-07-02 16:18:55,6c59e737
CUST0534,V*** C*****,ka*********@example.com,XXXXXX2212,REDACTED,Bengaluru,Karnataka,820019,2001-05-20,Other,2025-11-09,Bronze,2026-07-02 16:18:55,6c59e737
CUST0535,I**** K*****,kg*****@example.org,XXXXXX5757,REDACTED,Pune,Maharashtra,631424,2001-02-02,Male,2023-11-29,Bronze,2026-07-02 16:18:55,6c59e737
CUST0536,A****** P*****,ja*****@example.net,XXXXXX9723,REDACTED,Mumbai,Maharashtra,546233,1963-01-27,Female,2025-10-05,Silver,2026-07-02 16:18:55,6c59e737
CUST0537,R**** B*****,ra***********@example.com,XXXXXX8656,REDACTED,Bengaluru,Karnataka,245158,1952-11-11,Male,2023-07-24,Silver,2026-07-02 16:18:55,6c59e737
CUST0538,O*** S******,go*********@example.org,XXXXXX2757,REDACTED,Pune,Maharashtra,718623,1989-04-19,Male,2025-09-12,Bronze,2026-07-02 16:18:55,6c59e737
CUST0539,S***** C****,kg******@example.com,XXXXXX3151,REDACTED,Jaipur,Rajasthan,602220,1959-11-24,Other,2024-04-29,Platinum,2026-07-02 16:18:55,6c59e737
CUST0540,V***** S*****,ka*******@example.org,XXXXXX1843,REDACTED,Lucknow,Uttar Pradesh,595779,1958-03-19,Female,2021-08-03,Silver,2026-07-02 16:18:55,6c59e737
CUST0541,F**** P******,up*********@example.net,XXXXXX9331,REDACTED,Kolkata,West Bengal,393336,1978-08-20,Male,2024-09-21,Gold,2026-07-02 16:18:55,6c59e737
CUST0542,V******* M*****,ja*****@example.net,XXXXXX3058,REDACTED,Jaipur,Rajasthan,868664,1969-07-01,Female,2024-08-01,Silver,2026-07-02 16:18:55,6c59e737
CUST0543,H***** B***,ba*********@example.com,XXXXXX1315,REDACTED,Delhi,Delhi,216689,2004-06-14,Female,2026-03-13,Silver,2026-07-02 16:18:55,6c59e737
CUST0544,V******* B****,no**********@example.net,XXXXXX8476,REDACTED,Bengaluru,Karnataka,747527,1984-10-21,Female,2026-04-21,Platinum,2026-07-02 16:18:55,6c59e737
CUST0545,L***** D*****,la************@example.com,XXXXXX0615,REDACTED,Delhi,Delhi,410627,1967-04-24,Male,2026-05-29,Gold,2026-07-02 16:18:55,6c59e737
CUST0546,H***** G****,id***@example.org,XXXXXX4540,REDACTED,Jaipur,Rajasthan,378075,1981-04-25,Female,2025-04-20,Bronze,2026-07-02 16:18:55,6c59e737
CUST0547,M**** S*****,lu****@example.net,XXXXXX2174,REDACTED,Kolkata,West Bengal,215523,1992-06-20,Male,2023-11-02,Bronze,2026-07-02 16:18:55,6c59e737
CUST0548,H****** M***,zk***@example.com,XXXXXX4372,REDACTED,Ahmedabad,Gujarat,214201,1980-11-10,Other,2022-09-01,Bronze,2026-07-02 16:18:55,6c59e737
CUST0549,C***** N***,ni*****@example.com,XXXXXX6221,REDACTED,Bengaluru,Karnataka,165840,1998-11-03,Other,2021-10-14,Bronze,2026-07-02 16:18:55,6c59e737
CUST0550,S****** K*******,wb*****@example.org,XXXXXX3363,REDACTED,Kolkata,West Bengal,706514,2002-02-09,Male,2023-08-30,Platinum,2026-07-02 16:18:55,6c59e737
CUST0551,E**** B***,ch********@example.com,XXXXXX4262,REDACTED,Kolkata,West Bengal,760235,1978-03-10,Male,2025-08-18,Bronze,2026-07-02 16:18:55,6c59e737
CUST0552,V******* K*****,ek****@example.com,XXXXXX7641,REDACTED,Pune,Maharashtra,147005,1991-03-06,Female,2025-02-10,Bronze,2026-07-02 16:18:55,6c59e737
CUST0553,V******* S********,la************@example.com,XXXXXX6499,REDACTED,Bengaluru,Karnataka,976105,1963-08-06,Female,2025-11-14,Bronze,2026-07-02 16:18:55,6c59e737
CUST0554,B********* K*****,ra******@example.com,XXXXXX1117,REDACTED,Mumbai,Maharashtra,13956,1995-01-21,Other,2021-08-12,Silver,2026-07-02 16:18:55,6c59e737
CUST0555,L**** N***,mm***@example.org,XXXXXX8686,REDACTED,Hyderabad,Telangana,647421,2007-11-05,Male,2023-03-25,Gold,2026-07-02 16:18:55,6c59e737
CUST0556,O****** G***,uv********@example.com,XXXXXX7239,REDACTED,Mumbai,Maharashtra,193101,1956-02-19,Female,2025-10-31,Bronze,2026-07-02 16:18:55,6c59e737
CUST0557,W****** C********,mk************@example.org,XXXXXX4517,REDACTED,Chennai,Tamil Nadu,932358,1947-11-22,Other,2025-02-28,Bronze,2026-07-02 16:18:55,6c59e737
CUST0558,B******* P***,bi*********@example.net,XXXXXX6883,REDACTED,Mumbai,Maharashtra,835803,2007-06-17,Female,2026-04-25,Silver,2026-07-02 16:18:55,6c59e737
CUST0559,S**** C****,vi*********@example.net,XXXXXX4816,REDACTED,Kolkata,West Bengal,507849,1982-10-05,Female,2023-04-20,Gold,2026-07-02 16:18:55,6c59e737
CUST0560,B****** M****,ar*****@example.net,XXXXXX0704,REDACTED,Lucknow,Uttar Pradesh,955950,1958-07-14,Other,2024-09-03,Bronze,2026-07-02 16:18:55,6c59e737
CUST0561,G****** B*****,ga******@example.net,XXXXXX8880,REDACTED,Ahmedabad,Gujarat,907491,1991-05-14,Female,2026-02-09,Bronze,2026-07-02 16:18:55,6c59e737
CUST0562,D**** K****,ba**********@example.com,XXXXXX2986,REDACTED,Delhi,Delhi,313668,1948-11-29,Male,2022-12-19,Bronze,2026-07-02 16:18:55,6c59e737
CUST0563,M***** B***,ya*****@example.com,XXXXXX9036,REDACTED,Kolkata,West Bengal,767333,1984-08-12,Male,2025-12-18,Platinum,2026-07-02 16:18:55,6c59e737
CUST0564,F**** S***,vr******@example.net,XXXXXX0753,REDACTED,Lucknow,Uttar Pradesh,853088,1971-03-16,Male,2026-03-13,Bronze,2026-07-02 16:18:55,6c59e737
CUST0565,G****** B****,da********@example.net,XXXXXX2264,REDACTED,Pune,Maharashtra,239845,1974-12-18,Male,2024-03-28,Gold,2026-07-02 16:18:55,6c59e737
CUST0566,D**** K*****,ch*********@example.org,XXXXXX0182,REDACTED,Mumbai,Maharashtra,694642,1984-01-31,Female,2021-09-11,Silver,2026-07-02 16:18:55,6c59e737
CUST0567,A** N***,hs***@example.org,XXXXXX6822,REDACTED,Pune,Maharashtra,180268,1980-08-12,Female,2022-09-22,Platinum,2026-07-02 16:18:55,6c59e737
CUST0568,F******** B****,na***********@example.net,XXXXXX7474,REDACTED,Pune,Maharashtra,668326,1984-01-29,Other,2021-11-03,Silver,2026-07-02 16:18:55,6c59e737
CUST0569,A******** L**,ag********@example.com,XXXXXX9010,REDACTED,Lucknow,Uttar Pradesh,323099,1997-02-27,Other,2024-10-19,Bronze,2026-07-02 16:18:55,6c59e737
CUST0570,S***** B****,ka********@example.org,XXXXXX0244,REDACTED,Hyderabad,Telangana,66621,1987-09-19,Male,2024-10-20,Bronze,2026-07-02 16:18:55,6c59e737
CUST0571,S***** R****,do*************@example.net,XXXXXX1347,REDACTED,Chennai,Tamil Nadu,183377,1960-07-04,Other,2025-09-17,Bronze,2026-07-02 16:18:55,6c59e737
CUST0572,T***** S****,ga*******@example.org,XXXXXX9283,REDACTED,Delhi,Delhi,447361,1963-07-16,Other,2021-07-04,Silver,2026-07-02 16:18:55,6c59e737
CUST0573,D*** S*******,ba*********@example.com,XXXXXX4830,REDACTED,Hyderabad,Telangana,564435,1996-02-15,Other,2023-04-09,Gold,2026-07-02 16:18:55,6c59e737
CUST0574,U****** K****,ro******@example.net,XXXXXX1242,REDACTED,Bengaluru,Karnataka,338027,1953-11-05,Female,2024-08-02,Silver,2026-07-02 16:18:55,6c59e737
CUST0575,P***** B****,sa**********@example.com,XXXXXX3134,REDACTED,Bengaluru,Karnataka,323523,1972-11-21,Male,2025-02-05,Bronze,2026-07-02 16:18:55,6c59e737
CUST0576,M****** W****,ch***************@example.org,XXXXXX5046,REDACTED,Kolkata,West Bengal,211814,1968-10-09,Other,2021-09-30,Gold,2026-07-02 16:18:55,6c59e737
CUST0577,E***** B****,ka*****@example.net,XXXXXX4823,REDACTED,Chennai,Tamil Nadu,354422,1992-02-01,Male,2024-01-25,Bronze,2026-07-02 16:18:55,6c59e737
CUST0578,S** A****,ra*********@example.net,XXXXXX7992,REDACTED,Kolkata,West Bengal,570506,1962-10-21,Female,2025-03-05,Bronze,2026-07-02 16:18:55,6c59e737
CUST0579,H******** H****,ha**************@example.org,XXXXXX2458,REDACTED,Delhi,Delhi,753121,2003-12-30,Female,2021-08-09,Bronze,2026-07-02 16:18:55,6c59e737
CUST0580,O**** T**,ul*****@example.org,XXXXXX3385,REDACTED,Chennai,Tamil Nadu,420076,2006-10-03,Female,2026-05-08,Bronze,2026-07-02 16:18:55,6c59e737
CUST0581,G****** D*****,cs*****@example.net,XXXXXX2231,REDACTED,Jaipur,Rajasthan,890250,1981-08-01,Male,2026-05-02,Gold,2026-07-02 16:18:55,6c59e737
CUST0582,R***** P*****,na*************@example.net,XXXXXX0243,REDACTED,Ahmedabad,Gujarat,705940,1962-04-24,Male,2022-09-07,Gold,2026-07-02 16:18:55,6c59e737
CUST0583,E******* Z********,na*********@example.net,XXXXXX6765,REDACTED,Bengaluru,Karnataka,168424,1947-03-14,Female,2023-09-27,Bronze,2026-07-02 16:18:55,6c59e737
CUST0584,V******* N****,ne********@example.net,XXXXXX5419,REDACTED,Jaipur,Rajasthan,350580,2003-01-15,Female,2025-05-19,Gold,2026-07-02 16:18:55,6c59e737
CUST0585,O***** R****,zi*****@example.org,XXXXXX5547,REDACTED,Jaipur,Rajasthan,159125,1974-06-26,Male,2024-03-26,Gold,2026-07-02 16:18:55,6c59e737
CUST0586,I** K*****,ra******@example.org,XXXXXX2070,REDACTED,Ahmedabad,Gujarat,948740,1996-03-03,Male,2022-07-15,Bronze,2026-07-02 16:18:55,6c59e737
CUST0587,M****** C**********,he*********@example.org,XXXXXX1995,REDACTED,Jaipur,Rajasthan,162641,1993-01-22,Female,2022-08-17,Silver,2026-07-02 16:18:55,6c59e737
CUST0588,M***** A*******,ta****@example.net,XXXXXX1001,REDACTED,Lucknow,Uttar Pradesh,630542,1967-06-06,Female,2026-04-30,Silver,2026-07-02 16:18:55,6c59e737
CUST0589,F**** T***,dh************@example.com,XXXXXX0467,REDACTED,Lucknow,Uttar Pradesh,741122,1946-10-21,Female,2024-01-01,Gold,2026-07-02 16:18:55,6c59e737
CUST0590,G***** M******,sp****@example.net,XXXXXX4080,REDACTED,Lucknow,Uttar Pradesh,170421,1947-12-14,Other,2025-05-17,Silver,2026-07-02 16:18:55,6c59e737
CUST0591,B****** B*********,wa********@example.net,XXXXXX9911,REDACTED,Hyderabad,Telangana,783534,1979-02-23,Other,2025-06-09,Silver,2026-07-02 16:18:55,6c59e737
CUST0592,V****** S*****,gb*****@example.org,XXXXXX1607,REDACTED,Pune,Maharashtra,315538,1988-10-05,Other,2023-07-01,Bronze,2026-07-02 16:18:55,6c59e737
CUST0593,G****** I****,on*********@example.com,XXXXXX1168,REDACTED,Chennai,Tamil Nadu,80101,2005-03-02,Female,2026-01-05,Bronze,2026-07-02 16:18:55,6c59e737
CUST0594,Z***** S****,ed****************@example.org,XXXXXX1093,REDACTED,Lucknow,Uttar Pradesh,221283,1981-05-08,Male,2023-09-04,Bronze,2026-07-02 16:18:55,6c59e737
CUST0595,T***** M*****,fd**@example.com,XXXXXX7862,REDACTED,Pune,Maharashtra,875072,1959-03-25,Other,2021-12-29,Platinum,2026-07-02 16:18:55,6c59e737
CUST0596,A*** B****,ya******@example.net,XXXXXX6821,REDACTED,Mumbai,Maharashtra,307987,1980-07-19,Other,2021-07-26,Platinum,2026-07-02 16:18:55,6c59e737
CUST0597,N******* J******,ne****@example.net,XXXXXX6024,REDACTED,Chennai,Tamil Nadu,726098,1962-11-04,Other,2024-09-13,Bronze,2026-07-02 16:18:55,6c59e737
CUST0598,T***** C******,is*****@example.org,XXXXXX0461,REDACTED,Bengaluru,Karnataka,320404,1949-04-05,Female,2022-07-03,Bronze,2026-07-02 16:18:55,6c59e737
CUST0599,J** H****,vj****@example.org,XXXXXX6873,REDACTED,Kolkata,West Bengal,379810,1979-03-07,Other,2023-08-14,Bronze,2026-07-02 16:18:55,6c59e737
CUST0600,I**** N****,rv**@example.org,XXXXXX4103,REDACTED,Kolkata,West Bengal,908951,1991-01-04,Male,2022-01-14,Silver,2026-07-02 16:18:55,6c59e737
CUST0601,H*** N******,ga************@example.net,XXXXXX4643,REDACTED,Hyderabad,Telangana,695627,2002-06-10,Male,2023-05-04,Bronze,2026-07-02 16:18:55,6c59e737
CUST0602,T****** D****,ks*****@example.org,XXXXXX8153,REDACTED,Bengaluru,Karnataka,941693,1980-05-12,Other,2025-11-27,Bronze,2026-07-02 16:18:55,6c59e737
CUST0603,A**** N****,ln****@example.com,XXXXXX4079,REDACTED,Bengaluru,Karnataka,304837,1985-07-23,Other,2022-08-28,Bronze,2026-07-02 16:18:55,6c59e737
CUST0604,V******* S***,ha********@example.org,XXXXXX6893,REDACTED,Jaipur,Rajasthan,540189,1974-03-22,Male,2021-10-30,Silver,2026-07-02 16:18:55,6c59e737
